year,debt,mrthel,nh_mort,heloc,resdbt,othloc,ccbal,install,edn_inst,veh_inst,oth_inst,odebt,lloan1,lloan2,lloan3,lloan4,lloan5,lloan6,lloan7,lloan8,lloan9,lloan10,lloan11,lloan12,ploan1,ploan2,ploan3,ploan4,ploan5,ploan6,ploan7,mort1,mort2,mortpay,rent,paymort1,paymort2,paymort3,paymorto,payloc1,payloc2,payloc3,payhi1,paylc1,payore1,payore2,payorev,payveh1,payveh2,payveh3,payveh4,payvehm,payveo1,payveo2,payedu1,payedu2,payedu3,payedu4,payiln1,payiln2,payiln3,payiln4,payiln5,paymarg,payins,paypen1,paypen2,paypen4,paypen5,revpay,conspay,tpay,income,norminc,bussefarminc,intdivinc,ssretinc,transfothinc,wageinc,kginc,kgtotal,farmbus_kg,networth,asset,nstocks,nvehic,farmbus,pirmort,pircons,pirrev,pirtotal,debt2inc,levratio,ntrad,equitinc,age,educ,Lli_ty
2013,.0016428162149224,0,0,0,.0417885499373172,0,0,.0001922895517839,0,.0085044929396662,0,0,.0014512419002561,0,0,.0752627094575405,0,0,0,0,0,0,0,0,.0238834487700024,0,.0085044929396662,0,0,0,0,.0426712182632814,0,.0095073465859983,0,0,0,0,0,0,0,0,0,0,.0095073465859983,0,0,0,.3142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0011704618003831,.0035113854011492,.0133015895577192,.0144543266446141,.0178465561011203,.0048562500515307,0,.4347826086956522,.0132953007155289,.0105672499788655,.2520106189584681,.0070140280561122,.1532439425938882,.012060803262131,0,.3636363699416485,.0017622058671089,.0002135027251654,4.68618799749e-06,0,.0000139047450394,.000362173387776,4.91603776760e-07,.0008333333424948,5.79855077484e-06,.3896104019957704,.5999999952316283,.4661082517187762
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000063961338924,.0000695043311495,.0077527628718666,0,.0042220484753714,.4347826086956522,0,.0105672499788655,.2509454386032556,.0070140280561122,.1443024089527359,.0012810181784249,0,.0909090924854121,.0017622058671089,0,0,0,0,0,0,0,0,.5714285838139521,.8000000015894573,.4233733070687606
2013,.0005634605760374,.0093797856049005,.0093797856049005,0,0,0,0,.0002081516257537,0,.0090500641848524,3.52651781762e-06,0,0,0,.0007463167884422,.0800908832717978,0,.049,0,0,0,0,0,0,.0058514449486506,0,.0090500641848524,.0000739500912964,0,0,0,0,0,.0042696629213483,0,.0217621145374449,0,0,0,0,0,0,0,0,0,0,0,.3095238095238096,.1542857142857143,0,0,0,0,0,0,0,0,0,.0005142857142857,0,0,0,0,0,0,0,0,0,0,0,.0015322409023196,.0025835284103001,.0005211664653069,.0005663315871443,.0077527628718666,0,0,.4347826086956522,.0042544962289693,.0105672499788655,.2509540068860432,.0070140280561122,.1443218731116265,.0014219535067267,0,.1818181849708242,.0017622058671089,.0024236173572462,.0001550657492382,0,.0002585973916678,.0031399118602546,.0000123037696358,0,1.29402686783e-07,.2467532591386275,.5999999952316283,.4664526359273846
2013,.0000123301879266,0,0,0,0,0,0,.0000123355561522,.0008892841262783,0,.0000108843142519,0,0,0,0,0,0,0,0,.0157699443413729,0,0,0,0,0,0,0,0,0,.0003153988868275,0,0,0,0,.0116049382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0041152263374486,0,0,0,.0008571428571429,0,0,0,0,0,0,0,0,0,0,0,.0002340923600766,.0002340923600766,.0000805439082747,.0000875239725587,.0077527628718666,0,0,.4349565217391305,.0006285051247341,.0105672499788655,.2509454386032556,.0070140280561122,.1443001700594007,.0012809923084004,0,.1818181849708242,.0017622058671089,0,.0001534942648442,0,.0001518148381882,.0004451841572103,5.79919226073e-06,0,0,.0649350897058264,.6666666679912143,.5612226303115786
2013,.0038898116382468,.0928407350689127,.0928407350689127,0,0,0,.0082644628099174,.0000928794816164,0,.0041078305519897,0,.005,.0035192616081211,0,0,.0363533087191139,.0043333333333333,0,0,0,0,.0082644628099174,.0138888888888889,0,.0579173632672558,0,.0041078305519897,.0009129640900791,0,0,.0272879932829555,0,0,.0177182368193604,0,.0903083700440529,0,0,0,0,0,0,0,0,0,0,0,.2468253968253968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,.0005,.0010342626090658,.0054500957650564,.0021912680927676,.0028960137978969,.0104130246416247,.000412245335444,0,.4347826086956522,0,.0105672499788655,.25134314901529,.0070140280561122,.1455782091341267,.0035860480157699,0,.0909090924854121,.0017622058671089,.0023920591489617,.000024894339202,.0001157597342703,.0001297465981686,.0051554127564672,5.43087452525e-06,0,4.93168017407e-06,.3896104019957704,.8666666783226865,.4301030847312725
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0011122166157345,.0012086030916556,.0077523828344709,.0004733400941568,0,.4347826086956522,.0070392573970219,.0107680277284639,.2511485783076784,.0070140280561122,.1456396463492595,.0028416243642308,0,.2727272774562364,.0017622058671089,0,0,0,0,0,0,.002777777808316,.0000277307204528,.6103896227749911,.8666666783226865,.4902591154194602
2013,.0000555583761868,0,0,0,0,0,.056198347107438,6.24034017110e-06,0,.0002759948652118,0,0,6.24034017110e-06,0,0,0,0,0,0,0,0,.056198347107438,0,0,0,0,.0002759948652118,.001034692635423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1015873015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0034,.0002723983826346,.0006341774845712,.0003813990950655,.0004144517524101,.0078287703510025,0,.0060985144644253,.4347826086956522,.0022336105202089,.0105672499788655,.2526755462637288,.0070140280561122,.1462813050946077,.0036021209098293,.0133333321295844,.2727272774562364,.0017622058671089,0,.0000380054734494,.0045694131416482,.0000875849599198,.0004270249854194,7.70382035559e-08,0,1.18423064874e-06,.5844155968009651,.8666666783226865,.4106357212283711
2013,.000031695836023,0,0,0,0,0,0,.0000317096355206,0,0,.0000317096355206,0,0,0,0,0,0,0,0,.0405380333951763,0,0,0,0,0,0,0,.000664942178941,0,0,0,0,0,0,.0256172839506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0012514285714286,0,0,0,0,0,0,0,0,0,0,0,.0003107044051926,.0003107044051926,.0001966218937294,.0002136614624226,.0077527628718666,0,0,.437608695652174,.0013053567975247,.0105672499788655,.2509454386032556,.0070140280561122,.1442968717013975,.0012812061165442,0,.0909090924854121,.0017622058671089,0,.0000833942923735,0,.0000824818504806,.000468087858246,.0000144566754609,0,0,.2727272851126535,.5999999952316283,.8506262245109519
2013,2.52406199909e-06,0,0,0,0,0,.0028760330578512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0028760330578512,0,0,0,0,0,.0000529519172246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000174,0,.0000185145775697,.0004737876957335,.0005148468974039,.0078287703510025,0,.0117279124315872,.4347826086956522,.0019338619222588,.0105672499788655,.2512420447064435,.0070140280561122,.1446339594558715,.0016684796227676,0,.1818181849708242,.0017622058671089,0,0,.0001863152923081,2.03853133300e-06,.0000154720060256,2.06599661314e-08,0,0,.7402597650305017,.5999999952316283,.4696319024627059
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0001421363087201,.0001544540692212,.0077527628718666,0,0,.4347826086956522,.0011603171533552,.0105672499788655,.2509454386032556,.0070140280561122,.1443056988350218,.0012848575944173,0,.0909090924854121,.0017622058671089,0,0,0,0,0,0,0,0,.2077922325629692,.8666666783226865,.8173070175872128
2013,8.26847896252e-06,0,0,0,0,0,.0094214876033058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0094214876033058,0,0,0,0,0,.000173463177115,0,0,0,0,0,0,.0254938271604938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00057,0,.0000606512023835,.0001160779854547,.000126137489864,.0077527628718666,0,0,.4347826086956522,.0009282537226842,.0105672499788655,.2509454386032556,.0070140280561122,.1442995702394041,.001279440106929,0,.0909090924854121,.0017622058671089,0,0,.0024808224946767,.0000271434208344,.0002060126150173,4.94437144144e-06,0,0,.4025974149827833,.5999999952316283,.5388098051033795
2013,.0001523140861517,.0038284839203675,.0038284839203675,0,0,0,.0082644628099174,0,0,0,0,0,0,0,.0307126250387747,0,0,0,0,0,0,.0082644628099174,0,0,.0023883448770002,0,0,.0001521606816799,0,0,0,0,0,.0026620570440795,0,.013568281938326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0005,0,.0007086614173228,.0002546608864568,.0002767302073546,.0077527628718666,0,.0168881939014855,.4347826086956522,0,.0105672499788655,.2509646529774068,.0070140280561122,.1443794245363463,.0014028553415643,.0466666656324598,0,.0017622058671089,.0030924453841824,0,.0009960721320934,.0001451656634886,.0017370335554012,3.81957191664e-06,0,1.20374592356e-06,.7922078169785537,.5999999952316283,.504830906435025
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1801577713026793,.028496775771305,.019260295213049,.0103358150502527,0,.4347826086956522,.0061690195320054,.3275847493448305,.2583888486655613,.0070140280561122,.1679891597922297,.0289243446198315,0,.2727272774562364,.0017622058671089,0,0,0,0,0,0,0,.0000246374386267,.6103896227749911,.8666666783226865,.4149430607349052
2013,.0005017661180942,.0110068912710567,.0110068912710567,0,0,0,.012396694214876,.0000689339902622,0,.0030487804878049,0,.0000906666666667,.0000689339902622,0,0,0,0,.0575,0,0,0,.012396694214876,.0018888888888889,0,.0068664915213757,0,.0030487804878049,.0003317102860621,0,0,0,0,0,.0054451166810717,0,.0277533039647577,0,0,0,0,0,0,0,0,0,0,0,.1865079365079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0108,0,0,0,.00075,.0005575654394552,.0019780804426474,.0005306422192216,.0005766285250924,.0077527628718666,0,.0036121970289289,.4358260869565218,.0037807000580159,.0105672499788655,.2509597190745683,.0070140280561122,.1444522244285456,.0015611342386594,0,.1818181849708242,.0017622058671089,.0030346224913942,.0000555343546102,.0007172034458806,.0001945306685385,.0027473019815475,5.64357514052e-06,0,4.63574460344e-06,.3246753370607054,.6666666679912143,.459222628804716
2013,.0003524983136655,.0091117917304747,.0091117917304747,0,0,0,0,7.25620950128e-06,0,.0003209242618742,0,0,.000345395572261,0,0,.0028401022436808,0,0,0,0,0,0,0,0,.0056842608072606,0,.0003209242618742,0,0,0,0,0,0,.0037597234226448,0,.0191629955947137,0,0,0,0,0,0,0,0,0,0,0,.0301587301587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0000808682698446,.0010065971483294,.0002961173098335,.0003217793108774,.0077527628718666,0,0,.4347826086956522,.0024173274028234,.0105672499788655,.2509411544618618,.0070140280561122,.1444406061760023,.0015162573549431,0,.1818181849708242,.0017622058671089,.0037561162929306,.0000144038851515,0,.0001773287945763,.0034571930705498,4.82082317072e-06,0,1.15944807358e-06,.3896104019957704,.6666666679912143,.4670503939687191
2013,.000062376244805,0,0,0,0,0,0,.000062403401711,0,.0027599486521181,0,0,.000062403401711,0,0,0,0,0,0,0,0,0,0,0,0,0,.0027599486521181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.257936507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0006916365184082,.0006916365184082,.0009570511453818,.0010399907327558,.0077527628718666,.0010512256053823,.0018764659890539,.477304347826087,.0002900792883388,.0105672499788655,.2512216229184427,.0070140280561122,.1467459882539076,.0041458540417173,.1000000005086263,.0909090924854121,.0017622058671089,0,.0000381873979743,0,.0000377695782326,.0001897280814706,7.01114767340e-08,0,.0000640701107731,.5844155968009651,.9333333471086295,.3174021605907307
2013,2.53856810253e-06,0,0,0,0,0,.0028925619834711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0028925619834711,0,0,0,0,0,.0000532562385879,0,0,0,0,0,0,.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000175,0,.0000186209831879,.0002013597706868,.0002445522762668,.0077527628718666,4.94694402533e-07,.0089913995308835,.4395652173913044,0,.0105672499788655,.2509454386032556,.0070140280561122,.1444617824297962,.0014675456205328,0,0,.0017622058671089,0,0,.0004409083996472,4.82411065956e-06,.0000366139425893,4.33830983020e-08,0,9.94357487913e-06,.6753247000954368,.9333333471086295,.4953403696958652
2013,.0011583123599254,.0305704441041348,.0305704441041348,0,0,0,0,0,0,0,0,0,.0011588166573545,0,0,0,0,0,0,0,0,0,0,0,.0190709338428469,0,0,0,0,0,0,0,0,.0257562662057044,0,.1312775330396476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0063417748457119,.0010387795228958,.001128801822558,.0077527628718666,.0016860834219661,.0191555903049257,.4347826086956522,0,.0105672499788655,.25115947430729,.0070140280561122,.1470104332429422,.0046844101251685,.0333333328670926,.2727272774562364,.0017622058671089,.0074241070157651,0,0,.0003223387901947,.0032207136753971,1.11203447686e-06,0,2.28193985295e-06,.6753247000954368,.8666666783226865,.4856869698449914
2013,.0004409855446679,.0114854517611026,.0114854517611026,0,0,0,.0016528925619835,4.35372570077e-06,0,.0001925545571245,0,0,.0004353725700768,0,.0009213787511632,0,0,0,0,0,0,.0016528925619835,0,0,.0071650346310007,0,.0001925545571245,.000030432136336,0,0,0,0,0,.0040795159896283,0,.0207929515418502,0,0,0,0,0,0,0,0,0,0,0,0,.0828571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0001,.0003085762928283,.001323685890615,.0003434960794068,.0003732640006178,.0077527628718666,0,0,.4347826086956522,.0028040997872752,.0105672499788655,.2509468666503869,.0070140280561122,.1443383042676645,.0014154327387808,0,.1818181849708242,.0017622058671089,.0035134500401571,.0000473812011561,.000147693454069,.0002010252063615,.0037284897596394,.0000100737690498,0,1.69562141302e-06,.1298701546408913,.5999999952316283,.4861175866748945
2013,.000034510020091,.0006929555895865,.0006929555895865,0,0,0,.009404958677686,0,0,0,0,0,0,0,0,0,0,.00362,0,0,0,.009404958677686,0,0,.000432290422737,0,0,.0001731588557517,0,0,0,0,0,.0021866897147796,0,.0111453744493392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000569,0,.0005989572249415,.0001683130789093,.0001828993603027,.0077527628718666,0,.0111102423768569,.4347826086956522,0,.0105672499788655,.250950436768215,.0070140280561122,.1443793906334769,.0013780992498621,0,.0909090924854121,.0017622058671089,.0038463007158401,0,.0017230870022493,.0001858509308964,.0005965297982549,1.07137987277e-06,0,2.08433857906e-06,.6883117130824498,.4666666656070285,.4279501551212921
2013,.0020852523699346,.0397205206738132,.0397205206738132,0,0,0,0,.0005804967601025,.3557136505113384,0,0,0,0,0,0,.2272081794944618,0,.2075,0,0,0,0,0,0,.0247790780988775,0,0,0,0,.0148423005565863,0,0,0,.0132238547968885,0,.0674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3703703703703703,.2173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0025537348371994,.0058097467546286,.0023689384786677,.0025742344870194,.0086466108265053,.0000412245335444,0,.4347826086956522,.0137787661960936,.0105672499788655,.2514916666309654,.0070140280561122,.1450011640419804,.0025339993373317,.0266666658883625,.1818181849708242,.0017622058671089,.0016513959563747,.0000568574413873,0,.0001279354146917,.0025564377772199,5.34252588633e-06,.001388888904158,6.21132896559e-07,.2467532591386275,.9333333471086295,.4919465583578154
2013,.0000311881224025,0,0,0,0,0,.0252066115702479,9.07026187660e-06,0,.0004011553273427,0,0,0,0,.0019195390649234,0,0,0,0,0,0,.0252066115702479,0,0,0,0,.0004011553273427,.0004640900791236,0,0,0,0,0,0,.0169753086419753,0,0,0,0,0,0,0,0,0,0,0,0,.0873015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001525,.0002340923600766,.000396360927857,.0002191268092768,.0002381166900493,.0077527628718666,0,0,.4347826086956522,.0017888222780893,.0105672499788655,.2509454386032556,.0070140280561122,.1443033517132959,.0012886620097883,0,.0909090924854121,.0017622058671089,0,.0000563452121857,.0035306718952445,.0000943588594647,.0004133558615105,6.92710430930e-06,0,0,.4155844279697963,.5999999952316283,.5070890999578265
2013,.0001729852835581,.0021535222052067,.0021535222052067,0,0,0,0,.0000914282397161,0,.0040436456996149,0,0,.0000914282397161,0,0,0,0,.01125,0,0,0,0,0,0,.0013434439933126,0,.0040436456996149,0,0,0,0,0,0,.0005531547104581,0,.0028193832599119,0,0,0,0,0,0,0,0,0,0,0,.2722222222222223,0,.5672727272727274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001393913598638,.0015301127899553,.0018844905597802,.002047803534424,.0072845568003892,.0014840832075985,.0046129788897576,.4499130434782609,.0009669309611294,.0131139572237721,.2530236755933892,.0318677354709419,.1480306462119007,.0056683049848844,.080000000406901,.2727272774562364,.0298123769047372,.0000868352389856,.0000390130538413,0,.0000423564000299,.0002665900752409,1.27070302264e-07,.0277777776857953,.000012494052517,.6493506741214108,.8666666783226865,.4744900572950224
2013,.0000200909532686,0,0,0,0,0,.0056198347107438,.0000151654778577,0,.0006707317073171,0,0,0,0,.003209469316552,0,0,0,0,0,0,.0056198347107438,0,0,0,0,.0006707317073171,.0001034692635423,0,0,0,0,0,0,.028641975308642,0,0,0,0,0,0,0,0,0,0,0,0,.0674603174603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00034,.0001808895509683,.0002170674611619,.0001302916163267,.0001415828967861,.0077527628718666,0,.0086004691164973,.4347826086956522,0,.0105672499788655,.2509454386032556,.0070140280561122,.1442960293454892,.0012777882297749,0,.0909090924854121,.0017622058671089,0,.0000732254926958,.0013238704155641,.0000869091728175,.0004478313133849,.0000177232223018,0,0,.4545454669308353,.6666666679912143,.8178838912262281
2013,.0003329150740174,.0076569678407351,.0076569678407351,0,0,0,0,.0000428116360576,0,.0018934531450578,0,0,0,0,0,.0167566032377166,0,.04,0,0,0,0,0,0,.0047766897540005,0,.0018934531450578,0,0,0,0,0,0,.0056179775280899,0,.0286343612334802,0,0,0,0,0,0,0,0,0,0,0,.1587301587301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0004256224728666,.0018088955096829,.0010067988534338,.0012098902088991,.0077527628718666,0,0,.4347826086956522,.0082189131695997,.0105672499788655,.2510082726770314,.0070140280561122,.1445830895043314,.0016784319733781,0,.1818181849708242,.0017622058671089,.0016507610482792,.0000222970358382,0,.0000937255785287,.0009603314084861,2.65791165302e-06,0,2.86337860116e-06,.4545454669308353,1,.4659987401620914
2013,.0007658134660158,.0200038284839204,.0200038284839204,0,0,0,.0011157024793388,0,0,0,0,.0001266666666667,0,0,0,0,0,.1045,0,0,0,.0011157024793388,.0026388888888889,0,.0124791019823262,0,.0003048780487805,.0000205416920268,0,0,0,0,0,.0064822817631806,0,.0330396475770925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0407333333333333,0,0,0,.0000675,.0002167127757679,.0018199794282471,.000688176628053,.0009653379326323,.0077527628718666,0,0,.4351713043478261,.0055791916457165,.0105672499788655,.2510632524915852,.0070140280561122,.1444840083685843,.0016536271851592,0,.2727272774562364,.0017622058671089,.0027866346472345,.0000166076253605,.0000497613329863,.0001379600646431,.0032319049890712,6.51370800372e-06,0,2.10495037167e-06,.2467532591386275,.8666666783226865,.4478000016056258
2013,.0008924154838148,.012729709035222,.012729709035222,0,.0081069786878395,0,0,.0001287251565527,.05913739439751,.000783055198973,.0000145124190026,0,.0002815409286497,0,.0037469402547305,0,0,.0665,.0007352941176471,.1233766233766234,0,0,0,0,.0128134702651063,0,.000783055198973,0,0,.0024675324675325,0,.0082782163430766,0,.0065859982713915,0,.0215418502202643,0,0,0,0,0,0,0,0,.0023595505617978,0,0,.0531746031746032,0,0,0,0,0,0,.0493827160493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0003979570121302,.0020195786337519,.0003186222253808,.0006113806906671,.0079169390268002,0,0,.4347826086956522,.0015374202281957,.0105672499788655,.2509050248694408,.0070140280561122,.1442700877826133,.0014305362678037,0,.1818181849708242,.0017622058671089,.0061153762098329,.000065876755989,0,.0003306724865952,.0081346311446288,.0000184172294234,0,5.61199020576e-07,.1948052195759563,.6666666679912143,.4448588959066107
2013,.0001070550434095,0,0,0,0,0,.0082644628099174,.0000998454427376,.0611827478879502,0,0,0,0,0,0,0,0,0,0,.127643784786642,0,.0082644628099174,0,0,0,0,0,.0001521606816799,0,.0025528756957328,0,0,0,0,.0246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0308641975308642,.0079710144927536,0,0,0,0,0,0,0,0,0,0,0,0,0,.0005,.0001830176633326,.0002362204724409,.0001859616705754,.0001608896554387,.0077527628718666,0,0,.4377652173913044,.0011603171533552,.0105672499788655,.2509454386032556,.0070140280561122,.1442791600600623,.0012763471172324,0,.0909090924854121,.0017622058671089,0,.0000519282680413,.0013643778357747,.0000662881712659,.0016723333913757,.0001605905192462,0,9.42051559782e-08,.1038961286668654,.6666666679912143,.3691436559855045
2013,6.38268551493e-06,0,0,0,0,0,0,6.38546436113e-06,0,0,6.38546436113e-06,0,0,0,0,0,0,0,0,.0081632653061224,0,0,0,0,0,0,0,.0001339013998783,0,0,0,0,0,0,.0198148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0004542857142857,0,0,0,0,0,0,0,0,0,0,0,.0001127899553096,.0001127899553096,.0000983109468647,.0001068307312113,.0077527628718666,0,0,.4419565217391305,0,.0105672499788655,.2509454386032556,.0070140280561122,.1443003095827478,.0012799072891366,0,.1818181849708242,.0017622058671089,0,.000060550387948,0,.0000598878880452,.0001886925684158,3.56541070509e-06,0,0,.5454545578399261,.5999999952316283,.7555502124668393
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0024933077487978,.0027093817975879,.0079123785780521,.0004823270424695,.0114151681000782,.4347826086956522,.0084122993618256,.0123953842252092,.250991422434906,.0070140280561122,.1456874363555125,.0028973970935697,0,.1818181849708242,.0017622058671089,0,0,0,0,0,0,.0083333335574026,6.76213565138e-06,.6623376871084238,1,.5066701419079486
2013,.0000966831794478,0,0,0,0,0,0,.0000967252726521,.0568252556691863,0,3.99091522570e-06,0,0,0,0,.0378585629082647,0,0,0,0,0,0,0,0,0,0,0,.0000836883749239,0,.0023710575139147,0,0,0,0,.007716049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001440329218107,0,0,0,.0004285714285714,0,0,0,0,0,0,0,0,0,0,0,.0001138540114918,.0001138540114918,.00007106815436,.0000772270346106,.0077527628718666,0,0,.4399826086956522,0,.0105672499788655,.2509454386032556,.0070140280561122,.1442814061251584,.0012767922338308,0,.0909090924854121,.0017622058671089,0,.0000844964753951,0,.0000835719741881,.0039509931096047,.0001171868131868,0,0,.4025974149827833,.8000000015894573,.5388098051033795
2013,.0001068737171165,0,0,0,0,0,.0060743801652893,.0001015869330179,.0622498888394842,0,0,0,0,.0079500283929585,0,0,0,0,0,0,0,.0060743801652893,0,0,0,0,0,.0001118381010347,0,.0025974025974026,0,0,0,0,.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0003675,0,.0000391040646946,.0002286025631914,.0002484136279974,.0077527628718666,0,0,.4347826086956522,.0018565074453684,.0105672499788655,.2509454386032556,.0070140280561122,.1442852462770933,.0012834119165764,0,.0909090924854121,.0017622058671089,0,0,.0008156983898898,8.92480002832e-06,.0013579711073005,.0000371626733922,0,0,.1948052195759563,.8666666783226865,.8883643133168828
2013,.0001595671378733,0,0,0,0,0,0,.0001596366090282,.0778123610493553,.0014441591784339,0,0,0,0,.0069103406337243,.0198807157057654,0,0,0,.0649350649350649,.0009940357852883,0,0,0,0,0,.0014441591784339,0,0,.0032467532467532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2380952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0006384337092999,.0006384337092999,.0017245872124701,.0018740427065501,.0077527628718666,.0000247347201266,.0234558248631744,.4347826086956522,.0111197060529878,.0105672499788655,.2511168042590077,.0070140280561122,.1453325515505516,.0025167120738859,0,.2727272774562364,.0017622058671089,0,.0000195252570221,0,.0000193116253458,.0002687135069294,4.14506991286e-07,0,9.46996432211e-06,.6883117130824498,.8666666783226865,.4541629615385286
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6058560159192665,.0356402764727839,.0077527628718666,.0423499633101652,0,.6082608695652174,.0426900019338619,1,.2591055855207445,.0070140280561122,.2412613202658809,.1144357034704136,.3333333299424913,.7272727225437636,.0017622058671089,0,0,0,0,0,0,.0333333333024272,.0001158457699224,.5324675448529133,.8666666783226865,.3769994128207831
2013,.0005896731049589,.015562787136294,.015562787136294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0813,0,0,0,0,0,0,.009708621925006,0,0,0,0,0,0,0,0,.0070872947277442,0,.0361233480176211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0017450521387529,.0008930898064577,.0009704864016063,.0077527628718666,.0003248699365967,0,.4347826086956522,.0066718236317927,.0105355482289289,.2510816742995786,.0070140280561122,.1452139697451315,.0024685633929505,.0066666654290093,.0909090924854121,.0017622058671089,.0023477752089532,0,0,.0001019353598886,.0019175535762088,1.59353895243e-06,0,.0000377101710544,.5064935188788873,.9333333471086295,.4295254761833088
