"","X","period","earnings","random"
"20420",20420,1989.25,0.876219598928457,0.988733642036095
"112385",112385,1990.75,0.910849651176475,0.297646759077907
"626987",627869,2000,0.854571620873228,0.390372288180515
"376314",376553,1995.25,0.841553253573376,0.929094917606562
"366431",366615,1995,1.29486197108375,0.197973914444447
"187486",187486,1992,0.881229128204401,0.951371854869649
"161427",161427,1991.5,1.2586336812782,0.151477963197976
"451381",451852,1996.75,0.210025692047224,0.390372288180515
"278886",278886,1993.5,1.13744866438086,0.955833879299462
"698383",699377,2001.25,1.53273845530739,0.390372288180515
"47362",47362,1989.75,0.629802359317471,0.483416015515104
"321666",321753,1994.25,1.05996669246403,0.236572795081884
"619130",619976,1999.75,1.52465936727391,0.390372288180515
"142449",142449,1991.25,0.901123968868815,0.204288394423202
"548399",549073,1998.5,0.963928707816139,0.390372288180515
"233193",233193,1992.75,0.988841467086096,0.946288637351245
"639349",640257,2000.25,0.742954136799691,0.390372288180515
"89328",89328,1990.25,1.89762766299211,0.562469392782077
"326001",326088,1994.25,1.60894052366693,0.952764640096575
"601040",601837,1999.5,0.935759059328767,0.390372288180515
"664130",665083,2000.75,0.550328800741147,0.390372288180515
"446876",447314,1996.5,1.24322242299214,0.390372288180515
"424868",425231,1996,2.18021425430658,0.390372288180515
"557666",558362,1998.75,0.547762147823218,0.390372288180515
"547301",547975,1998.5,0.840783080665893,0.390372288180515
"374217",374456,1995.25,0.63820161294117,0.578120244666934
"423374",423737,1996,1.56869862304772,0.390372288180515
"142091",142091,1991.25,0.855593769247642,0.876136556034908
"588570",589327,1999.25,1.02288491492734,0.390372288180515
"547123",547797,1998.5,0.840783080665893,0.390372288180515
"193860",193860,1992,1.59959133137932,0.7139304978773
"302944",302975,1994,0.642764380427152,0.950758318416774
"163736",163736,1991.5,1.55492922312257,0.674757702741772
"168821",168821,1991.75,0.531721978789189,0.0230408748611808
"13018",13018,1989,1.71743912904818,0.547334084287286
"696684",697678,2001.25,1.2521520488711,0.390372288180515
"703485",704523,2001.5,0.571371714163494,0.390372288180515
"725617",726690,2001.75,1.14065795376275,0.390372288180515
"540013",540667,1998.25,1.58730208238875,0.390372288180515
"168561",168561,1991.75,0.503883778262009,0.701910252217203
"323596",323683,1994.25,1.26376878364984,0.667432769201696
"432907",433311,1996.25,1.09147878183923,0.390372288180515
"157007",157007,1991.5,0.849684106195422,0.425293202511966
"289760",289760,1993.75,0.786577936838355,0.756509150844067
"47210",47210,1989.75,0.598854718368503,0.312201880384237
"632499",633381,2000,1.48887481330972,0.390372288180515
"256537",256537,1993.25,0.362916531958156,0.660689948126674
"634070",634952,2000,1.99529278761237,0.390372288180515
"521031",521644,1998,0.838920286938518,0.390372288180515
"360603",360787,1995,0.705008831128616,0.890496626030654
"22406",22406,1989.25,1.03651794660039,0.848590679001063
"174164",174164,1991.75,1.04188902524158,0.790918941376731
"92681",92681,1990.5,0.523614912573648,0.195761261740699
"496915",497473,1997.5,1.03296091873999,0.390372288180515
"219745",219745,1992.5,1.13031354768308,0.868241042131558
"306073",306104,1994,0.944568360874054,0.378872846486047
"473236",473733,1997,1.32403977464052,0.390372288180515
"90245",90245,1990.5,0.0938755743835365,0.228474141098559
"166209",166209,1991.75,0.0632684682374357,0.314258355181664
"677737",678707,2001,0.617189555983853,0.390372288180515
"124025",124025,1991,0.572623099830867,0.857161314925179
"586036",586793,1999.25,0.763476206601128,0.390372288180515
"673583",674536,2000.75,1.7701935170622,0.390372288180515
"475496",475993,1997,1.78974035585699,0.390372288180515
"457776",458247,1996.75,0.98210526615385,0.390372288180515
"458919",459390,1996.75,1.09439576606616,0.390372288180515
"418621",418984,1996,0.924052687269612,0.390372288180515
"15643",15643,1989.25,0.348890233240467,0.23572770669125
"179857",179857,1991.75,1.71581837764479,0.214735329616815
"264748",264748,1993.25,1.18571135050353,0.601889910642058
"453589",454060,1996.75,0.552930631096801,0.390372288180515
"473808",474305,1997,1.41661648186358,0.390372288180515
"601372",602169,1999.5,0.965972572743258,0.390372288180515
"726158",727231,2001.75,1.19617442130324,0.390372288180515
"24509",24509,1989.25,1.2716229475218,0.0154146931599826
"402789",403133,1995.75,0.649693540158312,0.390372288180515
"241064",241064,1993,0.178695217298708,0.806383948773146
"273989",273989,1993.5,0.677448573726161,0.921202413272113
"111151",111151,1990.75,0.793396672271422,0.872720831306651
"111825",111825,1990.75,0.865011300995261,0.270779977785423
"537869",538523,1998.25,1.25385319658813,0.390372288180515
"601017",601814,1999.5,0.935759059328767,0.390372288180515
"622594",623476,2000,0.374012022277909,0.390372288180515
"170118",170118,1991.75,0.662669384966203,0.634097307687625
"559942",560638,1998.75,0.78645329933347,0.390372288180515
"261386",261386,1993.25,0.866639187511116,0.227897444972768
"199767",199767,1992.25,0.659706120340464,0.423252951353788
"21018",21018,1989.25,0.900306689050535,0.770523625193164
"85207",85207,1990.25,1.26479363363102,0.521335205994546
"293923",293923,1993.75,1.16692601509923,0.28405869868584
"534823",535477,1998.25,0.91765056175066,0.390372288180515
"420948",421311,1996,1.18686125080748,0.390372288180515
"98402",98402,1990.5,1.03623670723326,0.0695928956847638
"611762",612608,1999.75,0.657227200466999,0.390372288180515
"506002",506588,1997.75,0.637470149310378,0.390372288180515
"450208",450646,1996.5,1.95918821199038,0.390372288180515
"484997",485521,1997.25,1.1547399592362,0.390372288180515
"294529",294529,1993.75,1.24655850848214,0.194707489339635
"251105",251105,1993,1.33701911881652,0.652236576890573
"250316",250316,1993,1.22594231465953,0.481596660101786
"535970",536624,1998.25,1.02373422914746,0.390372288180515
"677818",678788,2001,0.632059294669915,0.390372288180515
"137102",137102,1991.25,0.316004412297844,0.981800374342129
"164015",164015,1991.5,1.6052750791014,0.0822638785466552
"570307",571026,1999,0.50621463426394,0.390372288180515
"446668",447106,1996.5,1.22187812719585,0.390372288180515
"42969",42969,1989.5,1.83241816926636,0.776852973969653
"1490",1490,1989,0.341133399409499,0.991967069916427
"264330",264330,1993.25,1.15207888875988,0.708326975582168
"408414",408758,1995.75,1.21957719245333,0.390372288180515
"618664",619510,1999.75,1.44045327807708,0.390372288180515
"501835",502393,1997.5,1.86820625188077,0.390372288180515
"132075",132075,1991,1.37246821995169,0.927525834646076
"435105",435509,1996.25,1.3997491218411,0.390372288180515
"450305",450743,1996.5,2.02565776219858,0.390372288180515
"307104",307135,1994,1.05281084042617,0.856983109377325
"54335",54335,1989.75,1.25609083321189,0.985264131333679
"292987",292987,1993.75,1.08170968611686,0.651148520410061
"48902",48902,1989.75,0.763858798155853,0.42298951302655
"715659",716697,2001.5,2.49823198424607,0.390372288180515
"535811",536465,1998.25,1.01304006254604,0.390372288180515
"448182",448620,1996.5,1.43729618412278,0.390372288180515
"289850",289850,1993.75,0.786577936838355,0.981439387891442
"96083",96083,1990.5,0.852506105720371,0.681246475549415
"48347",48347,1989.75,0.703536882095355,0.223281434038654
"522531",523144,1998,0.989979028444022,0.390372288180515
"584362",585119,1999.25,0.600525364834599,0.390372288180515
"121354",121354,1991,0.129622464910731,0.148706339066848
"467552",468049,1997,0.657797415044172,0.390372288180515
"199032",199032,1992.25,0.582651960809652,0.75659154355526
"9383",9383,1989,1.21523597520521,0.86180659616366
"100964",100964,1990.5,1.26002046336053,0.479669209802523
"696664",697658,2001.25,1.2521520488711,0.390372288180515
"301204",301235,1994,0.417713047329906,0.90538542275317
"698098",699092,2001.25,1.47815062663463,0.390372288180515
"154889",154889,1991.5,0.674092209809694,0.675087187206373
"230241",230241,1992.75,0.71385510780219,0.957109299954027
"180040",180040,1991.75,1.76957638737698,0.137432023417205
"294275",294275,1993.75,1.19941707127932,0.939364899182692
"461469",461940,1996.75,1.45088265702493,0.390372288180515
"73636",73636,1990,1.86916438990867,0.311685599619523
"527674",528287,1998,1.83784764720093,0.390372288180515
"235430",235430,1992.75,1.19696234387427,0.956671704072505
"428353",428757,1996.25,0.612309952163477,0.390372288180515
"235398",235398,1992.75,1.19696234387427,0.737086786422879
"501326",501884,1997.5,1.71520667267832,0.390372288180515
"233209",233209,1992.75,0.988841467086096,0.41506639122963
"539011",539665,1998.25,1.40388757018326,0.390372288180515
"525322",525935,1998,1.34141030599978,0.390372288180515
"2846",2846,1989,0.555302350454824,0.657638466684148
"247371",247371,1993,0.935389574496926,0.790024474496022
"321473",321560,1994.25,1.0423872841416,0.759401465300471
"281952",281952,1993.5,1.47093908188079,0.948049529455602
"275745",275745,1993.5,0.840153980112172,0.186345189344138
"26819",26819,1989.25,1.57451738024003,0.0472664344124496
"252364",252364,1993,1.48571458931018,0.087919580982998
"279614",279614,1993.5,1.17953424157663,0.432956305798143
"449675",450113,1996.5,1.74777514145589,0.390372288180515
"134788",134788,1991,1.81826344657948,0.25555079174228
"369426",369610,1995,1.78690843877087,0.757331455824897
"100511",100511,1990.5,1.25147882266155,0.451495911926031
"609055",609901,1999.75,0.324986983031464,0.390372288180515
"239894",239894,1992.75,1.91180270359594,0.336150933988392
"560736",561432,1998.75,0.861614623105292,0.390372288180515
"294698",294698,1993.75,1.25881910833633,0.975623905193061
"296355",296355,1993.75,1.45721351178218,0.0140815172344446
"48958",48958,1989.75,0.763858798155853,0.270135536324233
"555358",556054,1998.75,0.173147359908807,0.390372288180515
"431089",431493,1996.25,0.9108125378309,0.390372288180515
"217745",217745,1992.5,0.948520098251994,0.164964474504814
"30952",30952,1989.5,0.457461863874296,0.877699648262933
"682463",683433,2001,1.07741768786356,0.390372288180515
"482227",482751,1997.25,0.855891839190935,0.390372288180515
"298500",298500,1993.75,1.92212906203293,0.104904098436236
"557415",558111,1998.75,0.516209513788159,0.390372288180515
"32781",32781,1989.5,0.655623438967791,0.81450459966436
"62734",62734,1990,0.618948253553214,0.0907019386067986
"696734",697728,2001.25,1.25240591459763,0.390372288180515
"480159",480683,1997.25,0.649284087635617,0.390372288180515
"589253",590010,1999.25,1.10293873478215,0.390372288180515
"613031",613877,1999.75,0.795403504374627,0.390372288180515
"99717",99717,1990.5,1.15695466776379,0.225895568029955
"37527",37527,1989.5,1.11041672446441,0.620893263723701
"435969",436373,1996.25,1.56070487260254,0.390372288180515
"546485",547159,1998.5,0.770524130793021,0.390372288180515
"339058",339182,1994.5,1.42540306345392,0.1746998608578
"477312",477836,1997.25,0.293979400007587,0.390372288180515
"569184",569903,1999,0.312798290111144,0.390372288180515
"433557",433961,1996.25,1.18813255685785,0.390372288180515
"227762",227762,1992.75,0.44261238402706,0.18892715475522
"293100",293100,1993.75,1.09224982533158,0.82258645654656
"391365",391659,1995.5,0.93747864930428,0.142381789861247
"727594",728667,2001.75,1.35331919851883,0.390372288180515
"620382",621228,1999.75,1.87372924371325,0.390372288180515
"664120",665073,2000.75,0.546742939835565,0.390372288180515
"582744",583501,1999.25,0.41475389321152,0.390372288180515
"276903",276903,1993.5,0.931474968954955,0.605356246465817
"307186",307217,1994,1.05459296016557,0.287587894825265
"597311",598108,1999.5,0.590558575578277,0.390372288180515
"45440",45440,1989.75,0.333292058870487,0.842929017497227
"382627",382866,1995.25,1.57414126094061,0.102963615441695
"473455",473952,1997,1.35964506487904,0.390372288180515
"400654",400998,1995.75,0.391663614605395,0.390372288180515
"77882",77882,1990.25,0.612911171904804,0.445578141137958
"435005",435409,1996.25,1.38577969159617,0.390372288180515
"517906",518519,1998,0.519157996168894,0.390372288180515
"710259",711297,2001.5,1.15167138084443,0.390372288180515
"279432",279432,1993.5,1.17953424157663,0.768192999763414
"77731",77731,1990.25,0.593695457357293,0.440091610653326
"298845",298845,1993.75,2.13814964577723,0.416504732565954
"10",10,1989,0.010433462711746,0.667665336513892
"196516",196516,1992.25,0.229060232266898,0.351253469474614
"275320",275320,1993.5,0.796650392727277,0.890518221072853
"376692",376931,1995.25,0.869072520204875,0.695277895545587
"389181",389475,1995.5,0.725831310989471,0.653408160666004
"65239",65239,1990,0.849833769676803,0.625382795464247
"167971",167971,1991.75,0.406557674472712,0.245590821607038
"663128",664081,2000.75,0.410703537043177,0.390372288180515
"488359",488883,1997.25,1.6960158671157,0.390372288180515
"379223",379462,1995.25,1.11736952178952,0.0235593740362674
"150960",150960,1991.25,2.52069348178669,0.165145284030586
"125243",125243,1991,0.716907202848646,0.394707986619323
"598354",599151,1999.5,0.679034783962034,0.390372288180515
"271268",271268,1993.5,0.32418082229147,0.689015977550298
"625143",626025,2000,0.670465350414856,0.390372288180515
"194668",194668,1992,1.76764980355878,0.744099148083478
"459349",459820,1996.75,1.15434585317228,0.390372288180515
"51034",51034,1989.75,0.933856697843271,0.0636348470579833
"278209",278209,1993.5,1.05788262044907,0.736925089964643
"191477",191477,1992,1.29428955420286,0.953113836701959
"728877",729950,2001.75,1.5567740410282,0.390372288180515
"432915",433319,1996.25,1.09217028868735,0.390372288180515
"231566",231566,1992.75,0.832800565411649,0.314317876240239
"100481",100481,1990.5,1.24287480939176,0.881190502084792
"575016",575735,1999,0.973220867347721,0.390372288180515
"82817",82817,1990.25,1.03443478358471,0.96776703838259
"206623",206623,1992.25,1.2980299133733,0.363368229242042
"563994",564690,1998.75,1.22847913397005,0.390372288180515
"335791",335915,1994.5,1.05364941118553,0.590890237363055
"283368",283368,1993.5,1.72956514211775,0.29004610539414
"530809",531463,1998.25,0.523292249027407,0.390372288180515
"67689",67689,1990,1.08965839861153,0.674327714368701
"181078",181078,1991.75,2.26184240173543,0.297007861081511
"314007",314094,1994.25,0.214240958048584,0.495232507586479
"428706",429110,1996.25,0.657365467005395,0.390372288180515
"472143",472640,1997,1.17405827434184,0.390372288180515
"469514",470011,1997,0.873418361934729,0.390372288180515
"281226",281226,1993.5,1.37153693641789,0.701904126442969
"103715",103715,1990.5,1.62144190831557,0.807158211246133
"296868",296868,1993.75,1.54229153629694,0.126544626196846
"165200",165200,1991.5,1.87555855780556,0.234683872433379
"164635",164635,1991.5,1.7106489440039,0.967396884923801
"292843",292843,1993.75,1.08170968611686,0.987237109337002
"374480",374719,1995.25,0.666161321271295,0.754651445429772
"464076",464573,1997,0.150772170265391,0.390372288180515
"612843",613689,1999.75,0.769738822598823,0.390372288180515
"57820",57820,1989.75,1.71525412730036,0.446420638822019
"79240",79240,1990.25,0.718878012684487,0.418357642367482
"707793",708831,2001.5,0.927054985145837,0.390372288180515
"39224",39224,1989.5,1.26148874404241,0.165920081548393
"637969",638877,2000.25,0.604514413979649,0.390372288180515
"6884",6884,1989,0.959011913346424,0.714349384652451
"527102",527715,1998,1.66561735768156,0.390372288180515
"248450",248450,1993,1.02783303431081,0.889738380908966
"280587",280587,1993.5,1.30653506443132,0.64401240227744
"135307",135307,1991,1.96835867723146,0.684466352453455
"631746",632628,2000,1.38918672911306,0.390372288180515
"399857",400201,1995.75,0.264733077027727,0.390372288180515
"218174",218174,1992.5,0.996909856995469,0.471014676848426
"488803",489327,1997.25,1.85162350823169,0.390372288180515
"231811",231811,1992.75,0.854635507859395,0.133683363907039
"593056",593813,1999.25,1.69805837280055,0.390372288180515
"603982",604779,1999.5,1.26583472382032,0.390372288180515
"97222",97222,1990.5,0.929884771285054,0.735893661621958
"657256",658190,2000.5,1.20316752352572,0.390372288180515
"65212",65212,1990,0.845060518778888,0.51858245395124
"689590",690584,2001.25,0.500892865852302,0.390372288180515
"309980",310011,1994,1.38072290354956,0.550448162248358
"456868",457339,1996.75,0.895616286619671,0.390372288180515
"566228",566924,1998.75,1.57829695725646,0.390372288180515
"287174",287174,1993.75,0.518851015428943,0.97510263719596
"471091",471588,1997,1.05457079902502,0.390372288180515
"136089",136089,1991.25,0.0834385595084759,0.0637453536037356
"675387",676357,2001,0.266819761080921,0.390372288180515
"36028",36028,1989.5,0.949939469047732,0.035092158941552
"389919",390213,1995.5,0.788711604022641,0.278407540638
"70483",70483,1990,1.34869421434814,0.572317981161177
"31054",31054,1989.5,0.469658676515953,0.571945637930185
"437520",437924,1996.25,2.17147156925835,0.390372288180515
"125069",125069,1991,0.688475411145527,0.724197905743495
"40764",40764,1989.5,1.42343282103022,0.881081107072532
"360125",360309,1995,0.641050886631612,0.253293644171208
"480350",480874,1997.25,0.675200792335618,0.390372288180515
"188430",188430,1992,0.987506410190855,0.21483121602796
"465827",466324,1997,0.473926689990032,0.390372288180515
"224994",224994,1992.5,1.9696589304208,0.648730726214126
"427475",427879,1996.25,0.499947554460223,0.390372288180515
"672539",673492,2000.75,1.49251744781508,0.390372288180515
"208484",208484,1992.25,1.53718995160507,0.596810345072299
"518261",518874,1998,0.550718476715495,0.390372288180515
"215522",215522,1992.5,0.750500280934918,0.779143493855372
"375103",375342,1995.25,0.731737773298868,0.0480051608756185
"659921",660855,2000.5,1.63118109023393,0.390372288180515
"350812",350969,1994.75,1.126670902102,0.657862168736756
"430772",431176,1996.25,0.874262581276297,0.390372288180515
"338936",339060,1994.5,1.4151770040671,0.634664644952863
"252351",252351,1993,1.48571458931018,0.599688449408859
"661794",662747,2000.75,0.176468564201923,0.390372288180515
"623003",623885,2000,0.438592076632093,0.390372288180515
"635142",636050,2000.25,0.244475136081383,0.390372288180515
"92497",92497,1990.5,0.497870552883825,0.167830446735024
"304048",304079,1994,0.750272767771128,0.61460064118728
"241919",241919,1993,0.329355610167219,0.259408384328708
"114291",114291,1990.75,1.08007027743381,0.221963771153241
"126471",126471,1991,0.8162076732563,0.350303094368428
"677158",678128,2001,0.560763626915648,0.390372288180515
"186228",186228,1992,0.78296320513579,0.490970437414944
"415248",415611,1996,0.537313177771933,0.390372288180515
"107301",107301,1990.75,0.381477262931606,0.260120532242581
"265648",265648,1993.25,1.28586603952534,0.260985974455252
"296680",296680,1993.75,1.51951109703234,0.940670285606757
"268906",268906,1993.25,1.80811401122433,0.0950970761477947
"130787",130787,1991,1.2379754683808,0.977993505774066
"275529",275529,1993.5,0.812021956319414,0.492762822424993
"390985",391279,1995.5,0.890817459857417,0.0751417961437255
"289299",289299,1993.75,0.742181036848826,0.308227641740814
"69301",69301,1990,1.23948800389101,0.662500126287341
"442516",442954,1996.5,0.772906507261052,0.390372288180515
"407516",407860,1995.75,1.12513797998436,0.390372288180515
"451677",452148,1996.75,0.252373492808784,0.390372288180515
"68173",68173,1990,1.10352454221209,0.452348476508632
"563267",563963,1998.75,1.13338781967334,0.390372288180515
"641892",642800,2000.25,0.958943416657601,0.390372288180515
"16044",16044,1989.25,0.415812136908426,0.273967200890183
"688104",689098,2001.25,0.258173560293111,0.390372288180515
"49598",49598,1989.75,0.819450105251904,0.482915487838909
"677148",678118,2001,0.560763626915648,0.390372288180515
"476388",476912,1997.25,0.0620918045694175,0.390372288180515
"400177",400521,1995.75,0.316112345811053,0.390372288180515
"686647",687617,2001,1.86907850301269,0.390372288180515
"532283",532937,1998.25,0.666744408593385,0.390372288180515
"97077",97077,1990.5,0.918771093266686,0.452773979865015
"214129",214129,1992.5,0.600322151404163,0.541500206571072
"450936",451407,1996.75,0.101848261711612,0.390372288180515
"402750",403094,1995.75,0.649693540158312,0.390372288180515
"148613",148613,1991.25,1.54976403733161,0.47148303152062
"686357",687327,2001,1.76643288762724,0.390372288180515
"627941",628823,2000,0.946098567873495,0.390372288180515
"658586",659520,2000.5,1.37105271635881,0.390372288180515
"208310",208310,1992.25,1.51157001733357,0.481529583455995
"514351",514937,1997.75,1.75608053833897,0.390372288180515
"26093",26093,1989.25,1.46748917197747,0.52385316696018
"295450",295450,1993.75,1.3211591429016,0.30565939261578
"679879",680849,2001,0.822023558646079,0.390372288180515
"592738",593495,1999.25,1.61223779532999,0.390372288180515
"116261",116261,1990.75,1.26389895496628,0.756541612790897
"559482",560178,1998.75,0.742061337065708,0.390372288180515
"245210",245210,1993,0.746195673338532,0.12930005020462
"493904",494462,1997.5,0.726900181746683,0.390372288180515
"253851",253851,1993,1.74801642405241,0.185473561752588
"150526",150526,1991.25,2.05905204897263,0.249803012702614
"480741",481265,1997.25,0.707837900233557,0.390372288180515
"674029",674982,2000.75,1.98577068382164,0.390372288180515
"154353",154353,1991.5,0.603077525631205,0.0567003986798227
"543159",543833,1998.5,0.401837479134492,0.390372288180515
"296295",296295,1993.75,1.45721351178218,0.150072149699554
"619010",619856,1999.75,1.49608937247071,0.390372288180515
"523408",524021,1998,1.09586703232359,0.390372288180515
"113815",113815,1990.75,1.02950079872667,0.138380030170083
"305015",305046,1994,0.838446055296979,0.996768202399835
"67090",67090,1990,1.00737732793157,0.73823845712468
"645889",646797,2000.25,1.49756639823876,0.390372288180515
"474192",474689,1997,1.48036747455532,0.390372288180515
"656600",657534,2000.5,1.12874998735734,0.390372288180515
"401252",401596,1995.75,0.493916906687238,0.390372288180515
"658459",659393,2000.5,1.36455429254186,0.390372288180515
"697354",698348,2001.25,1.35396479478522,0.390372288180515
"563970",564666,1998.75,1.22847913397005,0.390372288180515
"585977",586734,1999.25,0.751667249082999,0.390372288180515
"719668",720741,2001.75,0.626086226797655,0.390372288180515
"507920",508506,1997.75,0.827285919909936,0.390372288180515
"521718",522331,1998,0.910878081659526,0.390372288180515
"404398",404742,1995.75,0.806822354614591,0.390372288180515
"447059",447497,1996.5,1.26990266326862,0.390372288180515
"268854",268854,1993.25,1.80811401122433,0.814998944057152
"513879",514465,1997.75,1.62245076725552,0.390372288180515
"640676",641584,2000.25,0.854979873580891,0.390372288180515
"446646",447084,1996.5,1.22187812719585,0.390372288180515
"273482",273482,1993.5,0.621861057226756,0.769621409010142
"604834",605631,1999.5,1.3782020385351,0.390372288180515
"199262",199262,1992.25,0.593114860754507,0.335432590218261
"527571",528184,1998,1.79372204948448,0.390372288180515
"710009",711047,2001.5,1.13653581756368,0.390372288180515
"107698",107698,1990.75,0.441451438873029,0.225041559198871
"442562",443000,1996.5,0.780259546901927,0.390372288180515
"283811",283811,1993.5,1.81888915324323,0.336161845596507
"25748",25748,1989.25,1.41219677316067,0.35607686615549
"437680",438084,1996.25,2.31435117860194,0.390372288180515
"654879",655813,2000.5,0.950987362120362,0.390372288180515
"380048",380287,1995.25,1.23420296155793,0.430864719441161
"133339",133339,1991,1.53903701292134,0.690503451740369
"156928",156928,1991.5,0.849684106195422,0.404804309597239
"227894",227894,1992.75,0.464396601249942,0.452600984834135
"286600",286600,1993.75,0.422440095736561,0.486759311752394
"419074",419437,1996,0.965395217148673,0.390372288180515
"198344",198344,1992.25,0.51596057399068,0.65128352958709
"212654",212654,1992.5,0.4259196090324,0.734612534753978
"562511",563207,1998.75,1.04940302748466,0.390372288180515
"431311",431715,1996.25,0.9108125378309,0.390372288180515
"16886",16886,1989.25,0.523472960601916,0.0311825464013964
"591471",592228,1999.25,1.37139690091171,0.390372288180515
"536341",536995,1998.25,1.07073023595551,0.390372288180515
"435436",435840,1996.25,1.4521071105193,0.390372288180515
"86447",86447,1990.25,1.38300334089379,0.563047321513295
"611243",612089,1999.75,0.620820941956488,0.390372288180515
"447206",447644,1996.5,1.2898984677115,0.390372288180515
"166502",166502,1991.75,0.157623210839203,0.367318210657686
"493742",494300,1997.5,0.720986679940662,0.390372288180515
"495677",496235,1997.5,0.902732566775776,0.390372288180515
"308263",308294,1994,1.15714189254047,0.515819936990738
"261890",261890,1993.25,0.908420053666944,0.910322593059391
"440283",440721,1996.5,0.53230211790681,0.390372288180515
"597667",598464,1999.5,0.621163240583906,0.390372288180515
"330707",330831,1994.5,0.541429365723488,0.685799096012488
"139310",139310,1991.25,0.60499258258647,0.131642326479778
"358353",358537,1995,0.456141030526397,0.826380721759051
"231846",231846,1992.75,0.854635507859395,0.811025667469949
"536796",537450,1998.25,1.1246156316564,0.390372288180515
"121703",121703,1991,0.200139125098372,0.0773194129578769
"695738",696732,2001.25,1.14125914794932,0.390372288180515
"450861",451332,1996.75,0.0764438509018225,0.390372288180515
"602002",602799,1999.5,1.04404502596825,0.390372288180515
"502596",503182,1997.75,0.0608134484586736,0.390372288180515
"204002",204002,1992.25,1.03652939715487,0.40873707504943
"98920",98920,1990.5,1.0764607132983,0.802731497678906
"534275",534929,1998.25,0.850161086583957,0.390372288180515
"679543",680513,2001,0.78249881876895,0.390372288180515
"591619",592376,1999.25,1.40996344603284,0.390372288180515
"698444",699438,2001.25,1.533332916383,0.390372288180515
"514014",514600,1997.75,1.64224775423685,0.390372288180515
"437269",437673,1996.25,1.98127954130466,0.390372288180515
"156993",156993,1991.5,0.849684106195422,0.821600170107558
"457622",458093,1996.75,0.965243864268433,0.390372288180515
"660553",661487,2000.5,1.84584454097091,0.390372288180515
"693465",694459,2001.25,0.884215890322969,0.390372288180515
"84992",84992,1990.25,1.23019509989443,0.196325910510495
"673530",674483,2000.75,1.76749899998291,0.390372288180515
"714368",715406,2001.5,1.75263336603805,0.390372288180515
"73182",73182,1990,1.74825766858574,0.903865865664557
"483897",484421,1997.25,1.01877790969839,0.390372288180515
"600714",601511,1999.5,0.907249371421824,0.390372288180515
"608227",609073,1999.75,0.169516995850753,0.390372288180515
"513198",513784,1997.75,1.47810453098382,0.390372288180515
"395888",396182,1995.5,1.41909786539254,0.19492462137714
"138682",138682,1991.25,0.550147568740523,0.908557381015271
"38932",38932,1989.5,1.21444209728632,0.382130933692679
"634247",635129,2000,2.15329938608339,0.390372288180515
"417772",418135,1996,0.824539553535207,0.390372288180515
"467376",467873,1997,0.657797415044172,0.390372288180515
"423366",423729,1996,1.56869862304772,0.390372288180515
"191300",191300,1992,1.26198531602087,0.572263721842319
"135591",135591,1991,2.1477795406255,0.98625621991232
"57587",57587,1989.75,1.67830262099648,0.157836574828252
"551959",552633,1998.5,1.35733430811138,0.390372288180515
"524411",525024,1998,1.21180846033627,0.390372288180515
"548962",549636,1998.5,1.00262486399518,0.390372288180515
"684600",685570,2001,1.36270544504149,0.390372288180515
"22275",22275,1989.25,1.03651794660039,0.201760476222262
"35156",35156,1989.5,0.89181808295068,0.361241415608674
"369732",369916,1995,1.88991726791572,0.37739066593349
"698331",699325,2001.25,1.51664393563377,0.390372288180515
"681353",682323,2001,0.962371848089939,0.390372288180515
"135421",135421,1991,2.03140993467823,0.00945303752087057
"86574",86574,1990.25,1.39372273503253,0.174455045023933
"484829",485353,1997.25,1.12699888700847,0.390372288180515
"153214",153214,1991.5,0.495535892734265,0.617867907742038
"646274",647182,2000.25,1.55562636076792,0.390372288180515
"155065",155065,1991.5,0.704741128141369,0.646797658642754
"726496",727569,2001.75,1.23036787678269,0.390372288180515
"696006",697000,2001.25,1.16432079660209,0.390372288180515
"265790",265790,1993.25,1.31149036795185,0.735724593978375
"117134",117134,1990.75,1.3571956870029,0.230835670139641
"91574",91574,1990.5,0.364675387982863,0.754034935962409
"22122",22122,1989.25,1.01476625432333,0.00759022263810039
"519749",520362,1998,0.710634984138645,0.390372288180515
"712360",713398,2001.5,1.37995736049999,0.390372288180515
"453383",453854,1996.75,0.520681933362943,0.390372288180515
"565029",565725,1998.75,1.37325344039116,0.390372288180515
"550055",550729,1998.5,1.13990687271025,0.390372288180515
"554861",555535,1998.5,2.61592543595341,0.390372288180515
"542654",543328,1998.5,0.301995106098775,0.390372288180515
"277138",277138,1993.5,0.963244757814595,0.0790170808322728
"227390",227390,1992.75,0.395666558328004,0.460416014539078
"309666",309697,1994,1.3327998279652,0.07602728321217
"91173",91173,1990.5,0.293996235302807,0.663012154400349
"694401",695395,2001.25,0.987919050779893,0.390372288180515
"406149",406493,1995.75,0.980280955251573,0.390372288180515
"570550",571269,1999,0.526421850696612,0.390372288180515
"267202",267202,1993.25,1.47765402804508,0.99985425081104
"542426",543100,1998.5,0.268008796180798,0.390372288180515
"100343",100343,1990.5,1.2254767150019,0.0549798321444541
"165714",165714,1991.5,2.09033657913434,0.614798004273325
"445079",445517,1996.5,1.04104929535231,0.390372288180515
"345681",345838,1994.75,0.621843117618233,0.310677784960717
"692902",693896,2001.25,0.838147326820321,0.390372288180515
"308546",308577,1994,1.19718372028564,0.944126824149862
"126284",126284,1991,0.808979435242128,0.689983780495822
